molecule,crp,intprd,cas,drugid
LAMIVUDINE#TENOFOVIR_DISOPROXIL,MYLAN,RICOVIR L,201341-05-1,109933
LAMIVUDINE#TENOFOVIR_DISOPROXIL,MYLAN,RICOVIR L,201341-05-1,113752
LANSOPRAZOLE#NAPROXEN,TAKEDA,PREVACID NAPRAPAC,22204-53-1,17853
LEVONORGESTREL,FOUNDATION_CONS,TAKE ACTION,797-63-7,12170
LEVONORGESTREL,FOUNDATION_CONS,TAKE ACTION,797-63-7,14885
LEVONORGESTREL,FOUNDATION_CONS,TAKE ACTION,797-63-7,14954
LEVONORGESTREL,FOUNDATION_CONS,TAKE ACTION,797-63-7,37956
LEVONORGESTREL,FOUNDATION_CONS,TAKE ACTION,797-63-7,37957
LEVONORGESTREL,FOUNDATION_CONS,TAKE ACTION,797-63-7,46921
LEVONORGESTREL,FOUNDATION_CONS,TAKE ACTION,797-63-7,53557
LEVONORGESTREL,FOUNDATION_CONS,TAKE ACTION,797-63-7,55434
LEVONORGESTREL,FOUNDATION_CONS,TAKE ACTION,797-63-7,82773
LIDOCAINE#MENTHOL,LEE_PHARM,BANADYNE-3,137-58-6,12433
LIDOCAINE#MENTHOL,LEE_PHARM,BANADYNE-3,137-58-6,15198
LIDOCAINE#MENTHOL,LEE_PHARM,BANADYNE-3,137-58-6,23015
LIDOCAINE#MENTHOL,LEE_PHARM,BANADYNE-3,137-58-6,44403
LIDOCAINE#MENTHOL,LEE_PHARM,BANADYNE-3,137-58-6,54740
LIDOCAINE#MENTHOL,LEE_PHARM,BANADYNE-3,137-58-6,90455
LIDOCAINE#NEOMYCIN#POLYMYXIN_B,LAB_UNKNOWN,NEO/POLY/LIDO L.U.,137-58-6,12433
LIDOCAINE#NEOMYCIN#POLYMYXIN_B,LAB_UNKNOWN,NEO/POLY/LIDO L.U.,137-58-6,15198
LIDOCAINE#NEOMYCIN#POLYMYXIN_B,LAB_UNKNOWN,NEO/POLY/LIDO L.U.,137-58-6,23015
LIDOCAINE#NEOMYCIN#POLYMYXIN_B,LAB_UNKNOWN,NEO/POLY/LIDO L.U.,137-58-6,44403
LIDOCAINE#NEOMYCIN#POLYMYXIN_B,LAB_UNKNOWN,NEO/POLY/LIDO L.U.,137-58-6,54740
LIDOCAINE#NEOMYCIN#POLYMYXIN_B,LAB_UNKNOWN,NEO/POLY/LIDO L.U.,137-58-6,90455
LIDOCAINE#PHENOL,HI-TECH_PHARMACAL,DIABETIC TUSSIN SO,137-58-6,12433
LIDOCAINE#PHENOL,HI-TECH_PHARMACAL,DIABETIC TUSSIN SO,137-58-6,15198
LIDOCAINE#PHENOL,HI-TECH_PHARMACAL,DIABETIC TUSSIN SO,137-58-6,23015
LIDOCAINE#PHENOL,HI-TECH_PHARMACAL,DIABETIC TUSSIN SO,137-58-6,44403
LIDOCAINE#PHENOL,HI-TECH_PHARMACAL,DIABETIC TUSSIN SO,137-58-6,54740
LIDOCAINE#PHENOL,HI-TECH_PHARMACAL,DIABETIC TUSSIN SO,137-58-6,90455
MEBENDAZOLE,JOHNSON_&_JOHNSON,VERMOX,31431-39-7,93108
MEBENDAZOLE,JOHNSON_&_JOHNSON,VERMOX,31431-39-7,100611
MECOBALAMIN#METHYLFOLATE#PYRIDOXINE#SCHIZOCHYTRIUM,VIRTUS_PHARMA,LEVOMEFOLATE CAL/P,65-23-6,85192
MECOBALAMIN#METHYLFOLATE#PYRIDOXINE#SCHIZOCHYTRIUM,VIRTUS_PHARMA,LEVOMEFOLATE CAL/P,65-23-6,109953
MELATONIN#PYRIDOXINE,LAB_UNKNOWN,MELATO/VIT B6 L.U.,65-23-6,85192
MELATONIN#PYRIDOXINE,LAB_UNKNOWN,MELATO/VIT B6 L.U.,65-23-6,109953
MENTHOL#OXYMETAZOLINE,RECKITT_BENCKISER,MUCINEX NS FULL FO,1491-59-4,67111
MENTHOL#OXYMETAZOLINE,RECKITT_BENCKISER,MUCINEX NS FULL FO,1491-59-4,69367
MEPYRAMINE#PARACETAMOL#PHENIRAMINE#PHENYLEPHRINE#PHENYLPROPANOLAMINE,MAJOR_PHARM_CORP,PHENAGESIC,103-90-2,48917
MEPYRAMINE#PARACETAMOL#PHENIRAMINE#PHENYLEPHRINE#PHENYLPROPANOLAMINE,MAJOR_PHARM_CORP,PHENAGESIC,103-90-2,64433
MEPYRAMINE#PARACETAMOL#PHENIRAMINE#PHENYLEPHRINE#PHENYLPROPANOLAMINE,MAJOR_PHARM_CORP,PHENAGESIC,103-90-2,68852
MEPYRAMINE#PENTOXYVERINE#PSEUDOEPHEDRINE,VERTICAL_PHARM,ZOTEX-D,90-82-4,13110
MEPYRAMINE#PENTOXYVERINE#PSEUDOEPHEDRINE,VERTICAL_PHARM,ZOTEX-D,90-82-4,91390
MEPYRAMINE#PENTOXYVERINE#PSEUDOEPHEDRINE,VERTICAL_PHARM,ZOTEX-D,90-82-4,91396
MEPYRAMINE#PSEUDOEPHEDRINE,TIBER_PHARM,VIRAVAN-P,90-82-4,13110
MEPYRAMINE#PSEUDOEPHEDRINE,TIBER_PHARM,VIRAVAN-P,90-82-4,91390
MEPYRAMINE#PSEUDOEPHEDRINE,TIBER_PHARM,VIRAVAN-P,90-82-4,91396
METFORMIN#PIOGLITAZONE,TAKEDA,ACTOPLUS MET,111025-46-8,48279
METFORMIN#PIOGLITAZONE,TAKEDA,ACTOPLUS MET,111025-46-8,55177
METFORMIN#PIOGLITAZONE,TAKEDA,ACTOPLUS MET,111025-46-8,59795
METFORMIN#PIOGLITAZONE,TAKEDA,ACTOPLUS MET,1115-70-4,6050
METFORMIN#PIOGLITAZONE,TAKEDA,ACTOPLUS MET,1115-70-4,49077
METFORMIN#PIOGLITAZONE,TAKEDA,ACTOPLUS MET,1115-70-4,49829
METFORMIN#PIOGLITAZONE,TAKEDA,ACTOPLUS MET,657-24-9,6050
METFORMIN#PIOGLITAZONE,TAKEDA,ACTOPLUS MET,657-24-9,27454
METFORMIN#PIOGLITAZONE,TAKEDA,ACTOPLUS MET,657-24-9,29182
METFORMIN#PIOGLITAZONE,TAKEDA,ACTOPLUS MET,657-24-9,48279
METFORMIN#PIOGLITAZONE,TAKEDA,ACTOPLUS MET,657-24-9,49077
METFORMIN#PIOGLITAZONE,TAKEDA,ACTOPLUS MET,657-24-9,49829
METFORMIN#PIOGLITAZONE,TAKEDA,ACTOPLUS MET,657-24-9,55177
METFORMIN#PIOGLITAZONE,TAKEDA,ACTOPLUS MET,657-24-9,56823
METFORMIN#PIOGLITAZONE,TAKEDA,ACTOPLUS MET,657-24-9,67614
METFORMIN#PIOGLITAZONE,TAKEDA,ACTOPLUS MET,657-24-9,82005
METFORMIN#PIOGLITAZONE,TAKEDA,ACTOPLUS MET,657-24-9,93902
METFORMIN#ROSIGLITAZONE,GLAXOSMITHKLINE,AVANDAMET,1115-70-4,6050
METFORMIN#ROSIGLITAZONE,GLAXOSMITHKLINE,AVANDAMET,1115-70-4,49077
METFORMIN#ROSIGLITAZONE,GLAXOSMITHKLINE,AVANDAMET,1115-70-4,49829
METFORMIN#ROSIGLITAZONE,GLAXOSMITHKLINE,AVANDAMET,122320-73-4,56823
METFORMIN#ROSIGLITAZONE,GLAXOSMITHKLINE,AVANDAMET,657-24-9,6050
METFORMIN#ROSIGLITAZONE,GLAXOSMITHKLINE,AVANDAMET,657-24-9,27454
METFORMIN#ROSIGLITAZONE,GLAXOSMITHKLINE,AVANDAMET,657-24-9,29182
METFORMIN#ROSIGLITAZONE,GLAXOSMITHKLINE,AVANDAMET,657-24-9,48279
METFORMIN#ROSIGLITAZONE,GLAXOSMITHKLINE,AVANDAMET,657-24-9,49077
METFORMIN#ROSIGLITAZONE,GLAXOSMITHKLINE,AVANDAMET,657-24-9,49829
METFORMIN#ROSIGLITAZONE,GLAXOSMITHKLINE,AVANDAMET,657-24-9,55177
METFORMIN#ROSIGLITAZONE,GLAXOSMITHKLINE,AVANDAMET,657-24-9,56823
METFORMIN#ROSIGLITAZONE,GLAXOSMITHKLINE,AVANDAMET,657-24-9,67614
METFORMIN#ROSIGLITAZONE,GLAXOSMITHKLINE,AVANDAMET,657-24-9,82005
METFORMIN#ROSIGLITAZONE,GLAXOSMITHKLINE,AVANDAMET,657-24-9,93902
METHENAMINE#METHYLENE_BLUE,ESTEVE,USEPT,61-73-4,74759
METHENAMINE#METHYLENE_BLUE,ESTEVE,USEPT,61-73-4,81075
MICONAZOLE#PARAFFIN_OIL#ZINC,MYLAN,MICONAZ/ZINC  MYLA,22916-47-8,47266
MICONAZOLE#PARAFFIN_OIL#ZINC,MYLAN,MICONAZ/ZINC  MYLA,22916-47-8,50597
MICONAZOLE#ZINC,DERMASCIENCE,DERMAGRAN AF,22916-47-8,47266
MICONAZOLE#ZINC,DERMASCIENCE,DERMAGRAN AF,22916-47-8,50597
MIDAZOLAM,ROCHE,DORMICUM,59467-70-8,54577
MORPHINE#SODIUM,PHARMEDIUM,MORPHINE/NA   PRMU,57-27-2,10777
MORPHINE#SODIUM,PHARMEDIUM,MORPHINE/NA   PRMU,57-27-2,13468
MORPHINE#SODIUM,PHARMEDIUM,MORPHINE/NA   PRMU,57-27-2,57467
MORPHINE#SODIUM,PHARMEDIUM,MORPHINE/NA   PRMU,57-27-2,82520
NABUMETONE,GLENMARK_PHARM,NABUMETONE    GLMK,42924-53-8,6071
NAPROXEN#PSEUDOEPHEDRINE,BAYER,ALEVE COLD & SINUS,22204-53-1,17853
NAPROXEN#PSEUDOEPHEDRINE,BAYER,ALEVE COLD & SINUS,90-82-4,13110
NAPROXEN#PSEUDOEPHEDRINE,BAYER,ALEVE COLD & SINUS,90-82-4,91390
NAPROXEN#PSEUDOEPHEDRINE,BAYER,ALEVE COLD & SINUS,90-82-4,91396
ONDANSETRON#SODIUM,PHARMEDIUM,ONDANSETR/SOD PRMU,99614-02-5,59543
ONDANSETRON#SODIUM,PHARMEDIUM,ONDANSETR/SOD PRMU,99614-02-5,60940
OXCARBAZEPINE,SUPERNUS_PHARMA,OXTELLAR,28721-07-5,6161
OXCARBAZEPINE,SUPERNUS_PHARMA,OXTELLAR,28721-07-5,60133
PARACETAMOL#PENTAZOCINE,SANOFI,FORTAGESIC,103-90-2,48917
PARACETAMOL#PENTAZOCINE,SANOFI,FORTAGESIC,103-90-2,64433
PARACETAMOL#PENTAZOCINE,SANOFI,FORTAGESIC,103-90-2,68852
PARACETAMOL#PHENIRAMINE#PHENYLEPHRINE,GLAXOSMITHKLINE,THERAFLU SVR CLD N,103-90-2,48917
PARACETAMOL#PHENIRAMINE#PHENYLEPHRINE,GLAXOSMITHKLINE,THERAFLU SVR CLD N,103-90-2,64433
PARACETAMOL#PHENIRAMINE#PHENYLEPHRINE,GLAXOSMITHKLINE,THERAFLU SVR CLD N,103-90-2,68852
PEMIROLAST,JOHNSON_&_JOHNSON,ALAMAST,100299-08-9,6165
PEMIROLAST,JOHNSON_&_JOHNSON,ALAMAST,100299-08-9,48700
PEMIROLAST,JOHNSON_&_JOHNSON,ALAMAST,69372-19-6,6165
PENTOXYVERINE#PSEUDOEPHEDRINE,ACCENTIA_PHARM,RESPI-TANN,90-82-4,13110
PENTOXYVERINE#PSEUDOEPHEDRINE,ACCENTIA_PHARM,RESPI-TANN,90-82-4,91390
PENTOXYVERINE#PSEUDOEPHEDRINE,ACCENTIA_PHARM,RESPI-TANN,90-82-4,91396
PHENYLEPHRINE#PSEUDOEPHEDRINE,MAGNA_PHARM,STA-D,90-82-4,13110
PHENYLEPHRINE#PSEUDOEPHEDRINE,MAGNA_PHARM,STA-D,90-82-4,91390
PHENYLEPHRINE#PSEUDOEPHEDRINE,MAGNA_PHARM,STA-D,90-82-4,91396
PHYTOSTEROLS_(UNSPECIFIED)#PROGESTERONE,SAYGE_BIOSCIENCES,BALANCE HRT NATURA,57-83-0,40649
POLIDOCANOL,MERZ,ASCLERA,9002-92-0,88713
PSEUDOEPHEDRINE#SCOPOLAMINE_METHYL_HYDROXIDE,CHIESI,ALLERX D,90-82-4,13110
PSEUDOEPHEDRINE#SCOPOLAMINE_METHYL_HYDROXIDE,CHIESI,ALLERX D,90-82-4,91390
PSEUDOEPHEDRINE#SCOPOLAMINE_METHYL_HYDROXIDE,CHIESI,ALLERX D,90-82-4,91396
TEMOZOLOMIDE,MERCK_&_CO,TEMODAL M-CO,85622-93-1,4529
VALRUBICIN,ENDO_INTERNATIONAL,VALSTAR ENDN,56124-62-0,11295
