,CAS,URL,Highest Development Event Status and Year,Highest Development Event Source ID,Highest Development Event Source URL,Earliest Approved Event Status and Year,Earliest Approved Event Source ID,Earliest Approved Event Source URL,conditions,phases
520,121679-13-8,https://drugs.ncats.io/drug/QX3KXL1ZA2,US Approved Rx 2011,ANDA091552,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=091552,US Previously Marketed 1998,AMERGE by GLAXOSMITHKLINE LLC,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020763,,
521,50-02-2,https://drugs.ncats.io/drug/7S5I7G3JQL,US Approved Rx 2020,ANDA210966,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210966,US Previously Marketed 1958,DECADRON by MERCK,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011664,Cyclitis; Iritis; Herpes zoster keratitis; Allergic conjunctivitis; Acne rosacea; Superficial punctate keratitis; Corneal injury; Bacterial conjunctivitis; Multiple myeloma,Approved; Approved; Approved; Approved; Approved; Approved; Approved; Approved; Approved
522,189261-10-7,https://drugs.ncats.io/drug/3JB47N2Q2P,US Approved Rx 2004,BLA125104,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125104,US Approved Rx 2004,BLA125104,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125104,,
523,7681-93-8,https://drugs.ncats.io/drug/8O0C852CPO,US Approved Rx 1978,NDA050514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050514,US Approved Rx 1978,NDA050514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050514,Fusarium solani keratitis; Conjunctivitis; Fungal blepharitis,Approved; Approved; Approved
524,105816-04-4,https://drugs.ncats.io/drug/41X3PWK4O2,US Approved Rx 2018,ANDA205544,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205544,Possibly Marketed Outside US 2000,NDA021204,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5cbda9bc-3c0d-4d75-a37a-994844680c8c,Type 2 diabetes mellitus,Approved
525,99200-09-6,https://drugs.ncats.io/drug/030Y90569U,US Approved Rx 2024,ANDA209741,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209741,US Approved Rx 2007,NDA021742,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021742,Hypertension; Hypertension,Approved; Approved
526,906805-06-9,https://drugs.ncats.io/drug/2BT4C47RUI,US Approved Rx 2015,BLA125547,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125547,US Approved Rx 2015,BLA125547,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125547,,
527,69049-73-6,https://drugs.ncats.io/drug/0B535E0BN0,US Previously Marketed 1992,TILADE by KING PHARMS LLC,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019660,US Previously Marketed 1992,TILADE by KING PHARMS LLC,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019660,,
528,83366-66-9,https://drugs.ncats.io/drug/59H4FCV1TF,US Approved Rx 2003,ANDA076037,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=076037,US Previously Marketed 1994,SERZONE by BRISTOL MYERS SQUIBB,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020152,Depression,Approved
529,763113-22-0,https://drugs.ncats.io/drug/WOH1JD9AR8,US Approved Rx 2017,NDA208558,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208558,US Previously Marketed 2014,LYNPARZA by ASTRAZENECA,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206162,Ovarian cancer,Approved
530,1024603-93-7,https://drugs.ncats.io/drug/TT6HN20MVF,US Approved Rx 2016,BLA761038,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761038,US Approved Rx 2016,BLA761038,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761038,,
531,112-80-1,https://drugs.ncats.io/drug/2UMI9U37CP,US Previously Marketed 1921,Oleic Acid U.S.P.,https://www.gutenberg.org/files/41778/41778-h/41778-h.htm,US Previously Marketed 1921,Oleic Acid U.S.P.,https://www.gutenberg.org/files/41778/41778-h/41778-h.htm,Obesity; Colorectal cancer; Type 2 diabetes mellitus; Atherosclerosis; Unknown,Phase I; Phase II; Phase I; Phase I
532,143-28-2,https://drugs.ncats.io/drug/172F2WN8DV,Possibly Marketed Outside US 2018,NADA141481,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5ff9fdb7-554f-4f91-8cfc-6d05094384c6,Possibly Marketed Outside US 1996,NDA020538,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e6f2e7ed-41a9-4a53-ac80-0cb1fa2edcbf,,
533,144689-63-4,https://drugs.ncats.io/drug/6M97XTV3HD,US Approved Rx 2010,NDA200175,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=200175,US Approved Rx 2002,NDA021286,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021286,Hypertension,Approved
534,868049-49-4,https://drugs.ncats.io/drug/VD2YSN1AFD,US Approved Rx 2014,NDA203108,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203108,US Approved Rx 2014,NDA203108,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203108,Chronic obstructive pulmonary disease,Approved
535,113806-05-6,https://drugs.ncats.io/drug/D27V6190PM,US Approved Rx 2015,ANDA206306,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206306,US Approved Rx 1996,NDA020688,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020688,Allergic conjunctivitis; Seasonal allergic rhinitis,Approved; Approved
536,15722-48-2,https://drugs.ncats.io/drug/ULS5I8J03O,US Approved Rx 1990,NDA019715,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019715,US Approved Rx 1990,NDA019715,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019715,Ulcerative colitis; Ankylosing spondylitis,Approved; Phase II
537,26833-87-4,https://drugs.ncats.io/drug/6FG8041S5B,US Approved Rx 2012,NDA203585,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203585,US Approved Rx 2012,NDA203585,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203585,"Unknown; Chronic myeloid leukemia, accelerated phase; Chronic myeloid leukemia, chronic phase",Approved; Approved
538,389139-89-3,https://drugs.ncats.io/drug/090IP5RV8F,US Approved Rx 2018,NDA209817,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209817,US Approved Rx 2018,NDA209817,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209817,Acute bacterial skin and skin structure infections; Community-acquired bacterial pneumonia; Acute Pyelonephritis; Cystitis,Approved; Approved; Phase II; Phase II
539,242138-07-4,https://drugs.ncats.io/drug/2P471X1Z11,US Approved Rx 2003,BLA103976,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103976,US Approved Rx 2003,BLA103976,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103976,,
540,1258226-87-7,https://drugs.ncats.io/drug/2302768XJ8,US Previously Marketed 2015,TECHNIVIE by ABBVIE,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207931,US Previously Marketed 2015,TECHNIVIE by ABBVIE,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207931,Genotype 1 chronic hepatitis C virus (HCV) infection; Genotype 4 chronic hepatitis C virus (HCV) infection without cirrhosis,Approved; Approved
541,84494-70-2,https://drugs.ncats.io/drug/80VUN7L00C,US Approved Rx 2024,NDA216165,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216165,US Approved Rx 2024,NDA216165,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216165,,
542,73590-58-6,https://drugs.ncats.io/drug/KG60484QX9,US Approved Rx 2018,ANDA203290,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203290,US Previously Marketed 1989,PRILOSEC by ASTRAZENECA,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019810,Duodenal ulcer; Gastric ulcer; Gastroesophageal reflux disease; Pathological hypersecretory conditions,Approved; Approved; Approved; Approved
543,99614-02-5,https://drugs.ncats.io/drug/4AF302ESOS,US Approved Rx 2007,ANDA078776,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=078776,US Previously Marketed 1991,ZOFRAN by SANDOZ,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020007,Postoperative nausea and vomiting; Nausea; Vomiting,Approved; Approved; Approved
544,8008-60-4,https://drugs.ncats.io/drug/37M3MZ001L,US Previously Marketed 1921,Opium U.S.P.,https://www.gutenberg.org/files/41778/41778-h/41778-h.htm,US Previously Marketed 1921,Opium U.S.P.,https://www.gutenberg.org/files/41778/41778-h/41778-h.htm,,
545,137598-97-1,https://drugs.ncats.io/drug/80VUN7L00C,US Approved Rx 2024,NDA216165,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216165,US Approved Rx 2024,NDA216165,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216165,,
546,586-06-1,https://drugs.ncats.io/drug/53QOG569E0,US Approved Rx 1992,ANDA073632,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=073632,US Previously Marketed 1973,ALUPENT by BOEHRINGER INGELHEIM,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016402,Bronchial asthma,Approved
547,171099-57-3,https://drugs.ncats.io/drug/PUG62FRZ2E,US Approved Rx 2021,NDA214155,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=214155,US Approved Rx 2014,NDA206334,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206334,Acute bacterial skin and skin structure infection,Approved
548,96829-58-2,https://drugs.ncats.io/drug/95M8R751W8,US Approved Rx 2007,NDA021887,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021887,US Approved Rx 1999,NDA020766,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020766,Obesity,Approved
549,16773-42-5,https://drugs.ncats.io/drug/62XCK0G93T,Possibly Marketed Outside US ,WHO-ATC:G01AF06,https://ginas.ncats.nih.gov/ginas/app/substance/62XCK0G93T,,,,Crohn's disease; Anaerobic bacterial infections; Giardiasis,Phase II; Approved; Approved
550,83-98-7,https://drugs.ncats.io/drug/AL805O9OG9,US Approved Rx 2003,ANDA040463,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=040463,US Previously Marketed 1957,DISIPAL by 3M,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010653,,
551,9032-53-5,https://drugs.ncats.io/drug/44AIH82TSC,US Previously Marketed 1946,Hemo-Pak by Johnson & Johnson,DeHaen 1940-1975 NMEs,US Previously Marketed 1946,Hemo-Pak by Johnson & Johnson,DeHaen 1940-1975 NMEs,,
552,27025-41-8,https://drugs.ncats.io/drug/ULW86O013H,US Approved Rx 1981,NDA018469,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018469,US Approved Rx 1981,NDA018469,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018469,Dry eye syndrome,Approved
553,4350-09-8,https://drugs.ncats.io/drug/C1LJO185Q9,,,,,,,Migraine; Post-anoxic myoclonus; Major depressive disorder,Approved; Approved; Approved
554,131-57-7,https://drugs.ncats.io/drug/95OOS7VE0Y,US Previously Marketed 1992,SHADE UVAGUARD by BAYER HEALTHCARE LLC,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020045,US Previously Marketed 1966,Solhar by Person-Covey,OB NME Appendix 1950-1985,Sunburns,Approved
555,99-43-4,https://drugs.ncats.io/drug/AXQ0JYM303,,,,,,,,
556,5633-20-5,https://drugs.ncats.io/drug/K9P6MC7092,US Approved Rx 2020,ANDA214415,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=214415,US Previously Marketed 1975,DITROPAN by JANSSEN PHARMS,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017577,Overactive bladder,Approved
557,8031-14-9,https://drugs.ncats.io/drug/3214M86B2N,US Previously Marketed 1955,Kasdenol by Kasdenol,OB NME Appendix 1950-1993,US Previously Marketed 1921,Chlorinated Lime U.S.P.,https://www.gutenberg.org/files/41778/41778-h/41778-h.htm,,
558,76-42-6,https://drugs.ncats.io/drug/CD35PMG570,US Approved Rx 2017,ANDA207418,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207418,US Approved Rx 1950,NDA007337,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007337,Osteoarthritis; Opioid-related disorders; Acute and chronic pain,Phase III; Phase II; Approved
559,1491-59-4,https://drugs.ncats.io/drug/8VLN5B44ZY,US Approved OTC ,21 CFR 341.20(b)(7) cough/cold:nasal decongestant oxymetazoline hydrochloride,https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec341-20.xml,US Previously Marketed 1964,Afrin by Schering,OB NME Appendix 1950-1985,Nasal congestion; Eye irritations,Approved; Approved
560,434-07-1,https://drugs.ncats.io/drug/L76T0ZCA8K,US Previously Marketed 1960,Adroyd by Parke-Davis,DeHaen 1940-1975 NMEs,US Previously Marketed 1960,Adroyd by Parke-Davis,DeHaen 1940-1975 NMEs,Anemia,Approved
561,76-41-5,https://drugs.ncats.io/drug/9VXA968E0C,US Approved Rx 2014,ANDA201187,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201187,US Previously Marketed 1959,OPANA by ENDO PHARMS,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011707,Pain; Anxiety,Approved; Approved
562,79-57-2,https://drugs.ncats.io/drug/SLF0D9077S,US Approved OTC ,21 CFR 333.120 first aid antibiotic:ointment oxytetracycline hydrochloride (combination only),https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec333-120.xml,US Previously Marketed 1950,Terramycin HCl by Pfizer,DeHaen 1940-1975 NMEs,Superficial ocular infections,Approved
563,50-56-6,https://drugs.ncats.io/drug/1JQS135EYN,US Approved Rx 2018,ANDA091676,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=091676,US Previously Marketed 1928,Pitocin,https://books.google.com/books?id=AymgAAAAMAAJ&lpg=PA514&ots=Sv2C9092O9&dq=pitocin%201928&pg=PA514#v=onepage&q=pitocin%201928&f=false,Uterine hemorrhage; Labor,Approved; Approved
564,150-13-0,https://drugs.ncats.io/drug/TL2TJE8QTX,US Previously Marketed 1961,PABIRIN AC AMINOBENZOIC ACID by DORSEY,https://cdn.loc.gov/service/ll/fedreg/fr035/fr035061/fr035061.pdf,Possibly Marketed Outside US 1943,NDA005378,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f03a68d5-ed00-8a2d-af68-28be909ea85f,Rheumatoid arthritis; Eczema dermatitis; Dermatoses; Atopic dermatitis,Not Provided; Not Provided; Not Provided; Not Provided
565,100-09-4,https://drugs.ncats.io/drug/4SB6Y7DMM3,Possibly Marketed Outside US 2016,M016,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a29fb680-cfc8-4a7b-9970-563fa0e2bed6,Possibly Marketed Outside US 1996,21 CFR 352,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=14c78e8a-eb3e-496b-9cb0-7f8b47b3fb2a,,
566,99-96-7,https://drugs.ncats.io/drug/JG8Z55Y12H,Possibly Marketed Outside US 2015,21 CFR 352,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c16e8c37-6773-4fc9-9ea8-bda005742988,Possibly Marketed Outside US 2015,21 CFR 352,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c16e8c37-6773-4fc9-9ea8-bda005742988,,
567,18979-53-8,https://drugs.ncats.io/drug/UHM852UB1I,,,,,,,,
568,98-67-9,https://drugs.ncats.io/drug/L74LRO149A,Possibly Marketed Outside US ,DEBACTEROL Canker Sore Pain Relief by Epien Medical Inc,https://www.drugbank.ca/drugs/DB14739,Possibly Marketed Outside US 1996,DEBACTEROL Canker Sore Pain Relief by EPIEN Medical Inc,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=15d22ca4-503e-2751-e054-00144ff8d46c,Unknown; Unknown; Aphthous ulcers,Approved
569,33069-62-4,https://drugs.ncats.io/drug/P88XT4IS4D,US Approved Rx 2018,ANDA205720,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205720,US Previously Marketed 1992,TAXOL by HQ SPCLT PHARMA,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020262,Advanced carcinoma of the ovary; Non-small cell lung cancer; Breast cancer,Approved; Approved; Approved
570,21245-02-3,https://drugs.ncats.io/drug/Z11006CMUZ,US Previously Marketed 1988,Photoplex by Herbert,OB NME Appendix 1950-1993,Possibly Marketed Outside US 1964,21 CFR 358A,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c0cc6cd4-8dea-4615-b763-2733f1582a66,Photosensitivity disorders,Approved
571,571190-30-2,https://drugs.ncats.io/drug/G9ZF61LE7G,US Approved Rx 2015,NDA207103,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207103,US Approved Rx 2015,NDA207103,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207103,"Estrogen receptor (ER)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced breast cancer",Approved
572,162394-19-6,https://drugs.ncats.io/drug/QMS40680K6,US Approved Rx 2004,BLA125103,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125103,US Approved Rx 2004,BLA125103,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125103,,
573,144598-75-4,https://drugs.ncats.io/drug/838F01T721,US Approved Rx 2015,ANDA203802,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203802,US Approved Rx 2006,NDA021999,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021999,Schizophrenia,Approved
574,199739-10-1,https://drugs.ncats.io/drug/R8P8USM8FR,US Approved Rx 2015,ANDA203802,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203802,US Approved Rx 2006,NDA021999,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021999,Schizophrenia,Approved
575,188039-54-5,https://drugs.ncats.io/drug/DQ448MW7KS,US Approved Rx 1998,BLA103770,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103770,US Approved Rx 1998,BLA103770,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103770,,
576,52645-53-1,https://drugs.ncats.io/drug/509F88P9SZ,US Approved Rx 1989,NDA019855,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019855,US Previously Marketed 1986,NIX by GLAXOSMITHKLINE,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019435,Head lice infestation; Scabies; Pediculosis; Scabies,Approved; Approved; Approved; Approved
577,726169-73-9,https://drugs.ncats.io/drug/A6GWB8T96J,Clinical ,INN:mocetinostat [INN],https://ginas.ncats.nih.gov/ginas/app/substance/A6GWB8T96J,,,,Chronic lymphocytic leukemia; Myelodysplastic syndromes; Non-small cell lung cancer,Phase II; Phase II; Phase II
578,58-39-9,https://drugs.ncats.io/drug/FTA7XXY4EZ,US Approved Rx 2022,ANDA210163,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210163,US Previously Marketed 1957,TRILAFON by SCHERING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010775,Depression; Anxiety; Nausea; Schizophrenia; Vomiting,Approved; Approved; Approved; Approved; Approved
579,380610-27-5,https://drugs.ncats.io/drug/K16AIQ8CTM,US Approved Rx 2020,BLA761170,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761170,US Approved Rx 2012,BLA125409,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125409,,
580,8007-00-9,https://drugs.ncats.io/drug/8P5F881OCY,US Approved Allergenic Extract 1994,BLA103738,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2f082b68-dc74-418a-9e6f-b3c285b41d44,US Previously Marketed 1921,Balsam of Peru U.S.P.,https://www.gutenberg.org/files/41778/41778-h/41778-h.htm,,
581,57-42-1,https://drugs.ncats.io/drug/9E338QE28F,US Approved Rx 1942,NDA021171,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021171,US Previously Marketed 1942,DEMEROL by VALIDUS PHARMS,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=005010,Pain,Approved
582,60-80-0,https://drugs.ncats.io/drug/T3CHA1B51H,US Previously Marketed 1885,Antipyrine,https://books.google.com/books?id=Cb6BOkj9fK4C&lpg=PA126&ots=NPafI1BddW&dq=phenazone%20%20discovery&pg=PA126#v=onepage&q=phenazone%20%20discovery&f=false,US Previously Marketed 1885,Antipyrine,https://books.google.com/books?id=Cb6BOkj9fK4C&lpg=PA126&ots=NPafI1BddW&dq=phenazone%20%20discovery&pg=PA126#v=onepage&q=phenazone%20%20discovery&f=false,Otitis media; Asthma; Pain,Approved; Phase II; Not Provided
