,CAS,URL,Highest Development Event Status and Year,Highest Development Event Source ID,Highest Development Event Source URL,Earliest Approved Event Status and Year,Earliest Approved Event Source ID,Earliest Approved Event Source URL,conditions,phases
1097,160337-95-1,https://drugs.ncats.io/drug/2ZM8CX04RZ,US Approved Rx 2015,BLA205692,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205692,US Approved Rx 2000,BLA021081,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021081,type 1 diabetes mellitus; type 2 diabetes mellitus,Approved; Approved
1098,207748-29-6,https://drugs.ncats.io/drug/7XIY785AZD,US Approved Rx 2004,BLA021629,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021629,US Approved Rx 2004,BLA021629,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021629,,
1099,122320-73-4,https://drugs.ncats.io/drug/05V02F2KDG,US Previously Marketed 2007,ROSIGLITAZONE by WATSON LABS,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=078023,US Previously Marketed 1999,AVANDIA by WOODWARD,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021071,Type 2 diabetes mellitus,Approved
1100,8049-62-5,https://drugs.ncats.io/drug/2OYE00PC25,US Approved Rx 2023,NDA215830,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=215830,US Approved Rx 2023,NDA215830,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=215830,,
1101,8049-62-5,https://drugs.ncats.io/drug/2OYE00PC25,US Approved Rx 2023,NDA215830,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=215830,US Approved Rx 2023,NDA215830,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=215830,,
1102,8049-62-5,https://drugs.ncats.io/drug/2OYE00PC25,US Approved Rx 2023,NDA215830,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=215830,US Approved Rx 2023,NDA215830,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=215830,,
1103,133107-64-9,https://drugs.ncats.io/drug/GFX7QIS1II,US Approved Rx 1996,BLA020563,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020563,US Approved Rx 1996,BLA020563,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020563,diabetes mellitus,Approved
1104,133107-64-9,https://drugs.ncats.io/drug/GFX7QIS1II,US Approved Rx 1996,BLA020563,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020563,US Approved Rx 1996,BLA020563,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020563,diabetes mellitus,Approved
1105,8049-62-5,https://drugs.ncats.io/drug/2OYE00PC25,US Approved Rx 2023,NDA215830,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=215830,US Approved Rx 2023,NDA215830,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=215830,,
1106,8049-62-5,https://drugs.ncats.io/drug/2OYE00PC25,US Approved Rx 2023,NDA215830,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=215830,US Approved Rx 2023,NDA215830,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=215830,,
1107,76543-88-9,https://drugs.ncats.io/drug/47RRR83SK7,Possibly Marketed Outside US ,UK NHS:Interferon alfa-2a,https://tripod.nih.gov/npc/#Download,,,,,
1108,98530-12-2,https://drugs.ncats.io/drug/43K1W2T1M6,US Approved Rx 1986,BLA103132,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103132,US Approved Rx 1986,BLA103132,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103132,,
1109,118390-30-0,https://drugs.ncats.io/drug/56588OP40D,US Previously Marketed 1997,Infergen,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103663,US Previously Marketed 1997,Infergen,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103663,,
1110,145258-61-3,https://drugs.ncats.io/drug/XRO4566Q4R,US Approved Rx 1996,BLA103628,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103628,US Approved Rx 1996,BLA103628,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103628,,
1111,145155-23-3,https://drugs.ncats.io/drug/TTD90R31WZ,US Approved Rx 1993,BLA103471,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103471,US Approved Rx 1993,BLA103471,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103471,,
1112,9008-12-2,https://drugs.ncats.io/drug/70BT6OQT2Q,US Previously Marketed 1953,Bifacton by Organon,DeHaen 1940-1975 NMEs,US Previously Marketed 1953,Bifacton by Organon,DeHaen 1940-1975 NMEs,,
1113,9005-80-5,https://drugs.ncats.io/drug/JOS53KRJ01,US Previously Marketed 1940,INULIN AND SODIUM CHLORIDE by ISO TEX,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=002282,US Previously Marketed 1940,INULIN AND SODIUM CHLORIDE by ISO TEX,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=002282,kidney disease,Approved
1114,8002-46-8,https://drugs.ncats.io/drug/6O01GMS00P,US Approved Rx 2023,NDA216873,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216873,US Approved Rx 2023,NDA216873,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216873,Pancreatic cancer; Non-small cell lung cancer; Secondary myelofibrosis (post-polycythemia vera and post-essential thrombocythemia); Primary myelofibrosis,Phase III; Phase I; Phase III; Phase III
1115,7553-56-2,https://drugs.ncats.io/drug/9679TC07X4,US Approved OTC ,21 CFR 333.210(d) antifungal povidone-iodine,https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec333-210.xml,US Previously Marketed 1921,Iodine U.S.P.,https://www.gutenberg.org/files/41778/41778-h/41778-h.htm,antiseptic,Approved
1116,92339-11-2,https://drugs.ncats.io/drug/HW8W27HTXX,US Approved Rx 1997,NDA020808,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020808,US Approved Rx 1996,NDA020351,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020351,Cardiovascular diseases,Approved
1117,75-47-8,https://drugs.ncats.io/drug/KXI2J76489,US Previously Marketed 1921,Iodoform U.S.P.,https://www.gutenberg.org/files/41778/41778-h/41778-h.htm,US Previously Marketed 1921,Iodoform U.S.P.,https://www.gutenberg.org/files/41778/41778-h/41778-h.htm,Root canal filling; Irritated ears,Not Provided; Not Provided
1118,66108-95-0,https://drugs.ncats.io/drug/4419T9MX03,US Approved Rx 1995,NDA020608,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020608,US Approved Rx 1985,NDA018956,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018956,Spinal cord disease; Urinary system disease; Gastrointestinal disorders; Cardiovascular diseases; Glioma,Approved; Approved; Approved; Approved; Approved
1119,60166-93-0,https://drugs.ncats.io/drug/JR13W81H44,US Approved Rx 1985,NDA018735,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018735,US Approved Rx 1985,NDA018735,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018735,Urinary system disease; Cardiovascular diseases; Glioma,Approved; Approved; Approved
1120,96-83-3,https://drugs.ncats.io/drug/FE9794P71J,US Previously Marketed 1951,TELEPAQUE by GE HEALTHCARE,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008032,US Previously Marketed 1951,TELEPAQUE by GE HEALTHCARE,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008032,Cholelithiasis; Gallbladder disease,Approved; Approved
1121,5587-89-3,https://drugs.ncats.io/drug/F604ZKI910,US Previously Marketed 1962,ORAGRAFIN SODIUM by BRACCO,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012967,US Previously Marketed 1962,ORAGRAFIN SODIUM by BRACCO,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012967,Hyperthyroidism; Graves' hyperthyroidism,Approved; Approved
1122,73334-07-3,https://drugs.ncats.io/drug/712BAC33MZ,US Approved Rx 1995,NDA020220,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020220,US Approved Rx 1995,NDA020220,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020220,Cancer; Cardiovascular diseases; Urinary system disease,Approved; Approved; Approved
1123,2276-90-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1124,87771-40-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1125,59017-64-0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1126,107793-72-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1127,477202-00-9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1128,22254-24-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1129,138402-11-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1130,97682-44-5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1131,9004-66-4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1132,7705-08-0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1133,50-81-7,https://drugs.ncats.io/drug/PQ6CK8PD0R,US Approved Rx 2018,NDA209381,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209381,US Previously Marketed 1947,BEROCCA PN by ROCHE,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006071,Scurvy; Vitamin C deficiency,Approved; Approved
1134,7439-89-6,https://drugs.ncats.io/drug/5ba434dc,,,,,,,,
1135,241479-67-4,https://drugs.ncats.io/drug/60UTO373KE,US Approved Rx 2015,NDA207500,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207500,US Approved Rx 2015,NDA207500,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207500,Invasive aspergillosis; Invasive mucormycosis,Approved; Approved
1136,742049-41-8,https://drugs.ncats.io/drug/VH2L779W8Q,US Approved Rx 2015,NDA207500,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207500,US Approved Rx 2015,NDA207500,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207500,Invasive aspergillosis; Invasive mucormycosis,Approved; Approved
1137,59-63-2,https://drugs.ncats.io/drug/34237V843T,US Approved Rx 1959,NDA011961,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011961,US Approved Rx 1959,NDA011961,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011961,Depression,Approved
1138,530-08-5,https://drugs.ncats.io/drug/YV0SN3276Q,US Previously Marketed 1983,ISOETHARINE HYDROCHLORIDE by ROXANE,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=088275,US Previously Marketed 1961,Bronkosol by Sterling,OB NME Appendix 1950-1993,Chronic bronchitis; Emphysema,Approved; Approved
1139,26675-46-7,https://drugs.ncats.io/drug/CYS9AKD70P,US Approved Rx 1999,ANDA075225,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=075225,US Approved Rx 1979,NDA017624,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017624,Pain,Approved
1140,1560-93-6,https://drugs.ncats.io/drug/04R9AW5KWV,,,,,,,,
1141,443-79-8,https://drugs.ncats.io/drug/5HX0BYT4E3,US Previously Marketed ,21 CFR 310.545(a)(20) weight control isoleucine,https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml,Possibly Marketed Outside US 1971,NDA016822,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=aa89dad1-bf4f-4f7e-ad1b-2431bdf36a2d,Acute infectious diarrhoea; Hyperglycemia; Liver cirrhosis; Burns,Phase II; Not Provided; Phase IV; Approved
1142,503-01-5,https://drugs.ncats.io/drug/Y7L24THH6T,US Previously Marketed 1948,Octin HCl by Knoll,DeHaen 1940-1975 NMEs,US Previously Marketed 1948,Octin HCl by Knoll,DeHaen 1940-1975 NMEs,Migraine; Headache; Neuralgia,Approved; Approved; Approved
1143,54-85-3,https://drugs.ncats.io/drug/V83O1VOZ8L,US Approved Rx 2014,ANDA202610,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202610,US Previously Marketed 1952,NYDRAZID by SANDOZ,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008662,Tuberculosis,Approved
1144,7683-59-2,https://drugs.ncats.io/drug/L628TT009W,US Approved Rx 2021,ANDA211864,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211864,US Previously Marketed 1948,ISUPREL by SANOFI AVENTIS US,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006328,Bronchospasm occurring during anesthesia; Cardiac arrest; Heart block; Adams-stokes syndrome,Approved; Approved; Approved; Approved
1145,110-27-0,https://drugs.ncats.io/drug/0RE8K4LNJS,Possibly Marketed Outside US ,Resultz by Aralez Pharmaceuticals Canada Inc [Canada],https://www.drugbank.ca/drugs/DB13966,Possibly Marketed Outside US 2000,Excel by United Pet Group,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=447024cb-5965-4f1e-9e8d-d12d9ba3fca0,Unknown,
1146,142-91-6,https://drugs.ncats.io/drug/8CRQ2TH63M,US Previously Marketed ,"21 CFR 310.545(a)(18)(vi)(B) skin protectant:poison ivy/oak/sumac w/ sales less than $25,000 isopropyl palmitate",https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml,Possibly Marketed Outside US 1996,Hydrocortisone Acetate Pramoxine Hcl by Bryant Ranch Prepack,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=79fae74b-bef2-4e13-a2e9-da68747951eb,Unknown,
1147,652-67-5,https://drugs.ncats.io/drug/WXR179L51S,US Previously Marketed 1974,ISMOTIC by ALCON,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017063,US Previously Marketed 1974,ISMOTIC by ALCON,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017063,Ocular hypertension; Glaucoma,Approved; Approved
1148,87-33-2,https://drugs.ncats.io/drug/IA7306519N,,,,,,,,
1149,16051-77-7,https://drugs.ncats.io/drug/LX1OH63030,US Approved Rx 2018,ANDA207141,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207141,US Previously Marketed 1921,Spirit of Glyceryl Trinitrate U.S.P.,https://www.gutenberg.org/files/41778/41778-h/41778-h.htm,,
1150,4759-48-2,https://drugs.ncats.io/drug/EH28UP18IF,US Approved Rx 2019,ANDA211644,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211644,US Previously Marketed 1971,RETIN-A by VALEANT INTL,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016921,,
1151,395-28-8,https://drugs.ncats.io/drug/R15UI3245N,US Previously Marketed 1959,Vasodilan by Mead Johnson,OB NME Appendix 1950-1993,US Previously Marketed 1959,Vasodilan by Mead Johnson,OB NME Appendix 1950-1993,Arteriosclerosis obliterans; Thromboangitis obliterans; Raynaud's disease,Approved; Approved; Approved
1152,873054-44-5,https://drugs.ncats.io/drug/1Y740ILL1Z,US Approved Rx 2018,NDA210491,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210491,US Approved Rx 2012,NDA203188,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203188,Cystic fibrosis,Approved
1153,70288-86-7,https://drugs.ncats.io/drug/8883YP2R6D,US Approved Rx 2019,ANDA210019,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210019,Possibly Marketed Outside US 1984,NADA128409,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d8e1598-f824-415e-927c-dbe70e735f80,Onchocerciasis; Strongyloidiasis of the intestinal tract,Approved; Approved
1154,1448347-49-6,https://drugs.ncats.io/drug/Q2PCN8MAM6,US Approved Rx 2018,NDA211192,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211192,US Approved Rx 2018,NDA211192,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211192,Relapsed or refractory acute myeloid leukemia; Cholangiocarcinoma,Approved; Phase III
1155,219989-84-1,https://drugs.ncats.io/drug/K27005NP0A,US Approved Rx 2007,NDA022065,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022065,US Approved Rx 2007,NDA022065,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022065,Breast cancer,Approved
1156,1072833-77-2,https://drugs.ncats.io/drug/71050168A2,US Approved Rx 2015,NDA208462,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208462,US Approved Rx 2015,NDA208462,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208462,Multiple myeloma; Bladder cancer; Multiple myeloma; Glioblastoma,Approved; Phase II; Approved; Phase I
1157,1143503-69-8,https://drugs.ncats.io/drug/BTY153760O,US Approved Rx 2016,BLA125521,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125521,US Approved Rx 2016,BLA125521,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125521,,
1158,61789-91-1,https://drugs.ncats.io/drug/724GKU717M,US Previously Marketed ,21 CFR 310.527(a) hair loss prevention jojoba oil,https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-527.xml,Possibly Marketed Outside US 2007,21 CFR 333,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d645ab34-1a96-48d1-b9d2-e2dd9e614f78,,
1159,59-01-8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1160,1332-58-7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1161,8008-20-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1162,6740-88-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1163,65277-42-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1164,22071-15-4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1165,74103-06-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1166,34580-13-7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1167,501-30-4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1168,63-68-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1169,36894-69-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1170,175481-36-4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1171,68333-16-4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1172,68333-14-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1173,81103-11-9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1174,5965-66-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1175,4618-18-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1176,4547-24-4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1177,134678-17-4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1178,84057-84-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1179,1426055-14-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1180,108736-35-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1181,103577-45-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1182,7439-91-0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1183,231277-92-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1184,210589-09-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1185,1223403-58-4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1186,130209-82-4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1187,860005-21-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1188,143-07-7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1189,156028-14-7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1190,1510-16-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1191,151-21-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1192,8002-43-5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1193,1256388-51-8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1194,75706-12-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1195,191732-72-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1196,417716-92-8,https://drugs.ncats.io/drug/EE083865G2,US Approved Rx 2022,NDA213092,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=213092,US Approved Rx 2015,NDA206947,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206947,Renal cell cancer; Differentiated thyroid cancer,Approved; Approved
1197,5327-45-7,https://drugs.ncats.io/drug/80VUN7L00C,US Approved Rx 2024,NDA216165,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216165,US Approved Rx 2024,NDA216165,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216165,,
1198,138068-37-8,https://drugs.ncats.io/drug/Y43GF64R34,US Previously Marketed 1998,Refludan,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=20807,US Previously Marketed 1998,Refludan,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=20807,heparin-associated thrombocytopenia,Approved
1199,878672-00-5,https://drugs.ncats.io/drug/09ERP08I3W,US Previously Marketed 2015,ZURAMPIC by IRONWOOD PHARMS INC,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207988,US Previously Marketed 2015,ZURAMPIC by IRONWOOD PHARMS INC,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207988,Hyperuricemia,Approved
